Anio,Mes,Fecha,Canal,Categoria,Ingresos_EUR,Litros,Tipo_Dato
2025,5,2025-05-01,Heladerías propias,Tarrinas,293424.04,32602.7,Proyección
2025,6,2025-06-01,Heladerías propias,Tarrinas,392163.91,43573.7,Proyección
2025,7,2025-07-01,Heladerías propias,Tarrinas,437583.51,48620.4,Proyección
2025,8,2025-08-01,Heladerías propias,Tarrinas,475429.29,52825.4,Proyección
2025,9,2025-09-01,Heladerías propias,Tarrinas,311566.84,34618.5,Proyección
2025,10,2025-10-01,Heladerías propias,Tarrinas,210593.45,23399.2,Proyección
2025,11,2025-11-01,Heladerías propias,Tarrinas,121073.7,13452.6,Proyección
2025,12,2025-12-01,Heladerías propias,Tarrinas,113012.19,12556.9,Proyección
2025,1,2025-01-01,Heladerías propias,Bombones y Palo,88281.32,9809.1,Proyección
2025,2,2025-02-01,Heladerías propias,Bombones y Palo,104523.68,11613.8,Proyección
2025,3,2025-03-01,Heladerías propias,Bombones y Palo,134988.96,14998.8,Proyección
2025,4,2025-04-01,Heladerías propias,Bombones y Palo,176821.06,19646.8,Proyección
2025,5,2025-05-01,Heladerías propias,Bombones y Palo,259550.28,28838.9,Proyección
2025,6,2025-06-01,Heladerías propias,Bombones y Palo,342251.93,38028.0,Proyección
2025,7,2025-07-01,Heladerías propias,Bombones y Palo,397822.88,44202.6,Proyección
2025,8,2025-08-01,Heladerías propias,Bombones y Palo,401072.26,44563.6,Proyección
2025,9,2025-09-01,Heladerías propias,Bombones y Palo,275624.39,30624.9,Proyección
2025,10,2025-10-01,Heladerías propias,Bombones y Palo,156246.57,17360.7,Proyección
2025,11,2025-11-01,Heladerías propias,Bombones y Palo,107279.07,11919.9,Proyección
2025,12,2025-12-01,Heladerías propias,Bombones y Palo,93490.84,10387.9,Proyección
2025,1,2025-01-01,Heladerías propias,Postres y Tartas,71080.1,7897.8,Proyección
2025,2,2025-02-01,Heladerías propias,Postres y Tartas,68849.09,7649.9,Proyección
2025,3,2025-03-01,Heladerías propias,Postres y Tartas,101419.04,11268.8,Proyección
2025,4,2025-04-01,Heladerías propias,Postres y Tartas,136674.78,15186.1,Proyección
2025,5,2025-05-01,Heladerías propias,Postres y Tartas,208931.78,23214.6,Proyección
2025,6,2025-06-01,Heladerías propias,Postres y Tartas,259979.48,28886.7,Proyección
2025,7,2025-07-01,Heladerías propias,Postres y Tartas,304315.39,33812.8,Proyección
2025,8,2025-08-01,Heladerías propias,Postres y Tartas,334291.45,37143.5,Proyección
2025,9,2025-09-01,Heladerías propias,Postres y Tartas,186648.85,20738.8,Proyección
2025,10,2025-10-01,Heladerías propias,Postres y Tartas,112763.67,12529.3,Proyección
2025,11,2025-11-01,Heladerías propias,Postres y Tartas,83780.9,9309.0,Proyección
2025,12,2025-12-01,Heladerías propias,Postres y Tartas,72654.08,8072.7,Proyección
2025,1,2025-01-01,Heladerías propias,Cucuruchos/Sándwich,44553.28,4950.4,Proyección
2025,2,2025-02-01,Heladerías propias,Cucuruchos/Sándwich,54015.05,6001.6,Proyección
2025,3,2025-03-01,Heladerías propias,Cucuruchos/Sándwich,73924.65,8213.8,Proyección
2025,4,2025-04-01,Heladerías propias,Cucuruchos/Sándwich,91252.93,10139.2,Proyección
2025,5,2025-05-01,Heladerías propias,Cucuruchos/Sándwich,126952.52,14105.9,Proyección
2025,6,2025-06-01,Heladerías propias,Cucuruchos/Sándwich,190550.81,21172.3,Proyección
2025,7,2025-07-01,Heladerías propias,Cucuruchos/Sándwich,226226.12,25136.3,Proyección
2025,8,2025-08-01,Heladerías propias,Cucuruchos/Sándwich,212825.71,23647.3,Proyección
2025,9,2025-09-01,Heladerías propias,Cucuruchos/Sándwich,153857.1,17095.2,Proyección
2025,10,2025-10-01,Heladerías propias,Cucuruchos/Sándwich,83939.57,9326.6,Proyección
2025,11,2025-11-01,Heladerías propias,Cucuruchos/Sándwich,53007.09,5889.7,Proyección
2025,12,2025-12-01,Heladerías propias,Cucuruchos/Sándwich,50362.64,5595.9,Proyección
2025,1,2025-01-01,Heladerías propias,Yogur helado,33459.74,3717.8,Proyección
2025,2,2025-02-01,Heladerías propias,Yogur helado,37715.79,4190.6,Proyección
2025,3,2025-03-01,Heladerías propias,Yogur helado,51538.16,5726.4,Proyección
2025,4,2025-04-01,Heladerías propias,Yogur helado,68253.03,7583.7,Proyección
2025,5,2025-05-01,Heladerías propias,Yogur helado,90819.71,10091.0,Proyección
2025,6,2025-06-01,Heladerías propias,Yogur helado,139833.17,15537.0,Proyección
2025,7,2025-07-01,Heladerías propias,Yogur helado,155859.35,17317.7,Proyección
2025,8,2025-08-01,Heladerías propias,Yogur helado,161310.74,17923.4,Proyección
2025,9,2025-09-01,Heladerías propias,Yogur helado,102332.61,11370.3,Proyección
2025,10,2025-10-01,Heladerías propias,Yogur helado,64792.8,7199.2,Proyección
2025,11,2025-11-01,Heladerías propias,Yogur helado,42156.37,4684.1,Proyección
2025,12,2025-12-01,Heladerías propias,Yogur helado,38096.56,4232.9,Proyección
2026,1,2026-01-01,Supermercados,Tarrinas,652556.97,155370.7,Previsión (año en curso)
2026,2,2026-02-01,Supermercados,Tarrinas,749173.74,178374.7,Previsión (año en curso)
2026,3,2026-03-01,Supermercados,Tarrinas,993147.03,236463.6,Previsión (año en curso)
2026,4,2026-04-01,Supermercados,Tarrinas,1309304.49,311739.2,Previsión (año en curso)
2026,5,2026-05-01,Supermercados,Tarrinas,1818273.96,432922.4,Previsión (año en curso)
2026,6,2026-06-01,Supermercados,Tarrinas,2635749.57,627559.5,Previsión (año en curso)
2026,1,2026-01-01,Supermercados,Bombones y Palo,529409.54,126049.9,Previsión (año en curso)
2026,2,2026-02-01,Supermercados,Bombones y Palo,663645.67,158010.9,Previsión (año en curso)
2026,3,2026-03-01,Supermercados,Bombones y Palo,850640.73,202533.5,Previsión (año en curso)
2026,4,2026-04-01,Supermercados,Bombones y Palo,1017483.37,242258.0,Previsión (año en curso)
2026,5,2026-05-01,Supermercados,Bombones y Palo,1593078.82,379304.5,Previsión (año en curso)
2026,6,2026-06-01,Supermercados,Bombones y Palo,2058318.43,490075.8,Previsión (año en curso)
2026,1,2026-01-01,Supermercados,Postres y Tartas,439209.09,104573.6,Previsión (año en curso)
2026,2,2026-02-01,Supermercados,Postres y Tartas,453043.34,107867.5,Previsión (año en curso)
2026,3,2026-03-01,Supermercados,Postres y Tartas,641028.38,152625.8,Previsión (año en curso)
2026,4,2026-04-01,Supermercados,Postres y Tartas,763342.87,181748.3,Previsión (año en curso)
2026,5,2026-05-01,Supermercados,Postres y Tartas,1190108.5,283359.2,Previsión (año en curso)
2026,6,2026-06-01,Supermercados,Postres y Tartas,1440485.05,342972.7,Previsión (año en curso)
2026,1,2026-01-01,Supermercados,Cucuruchos/Sándwich,271678.85,64685.4,Previsión (año en curso)
2026,2,2026-02-01,Supermercados,Cucuruchos/Sándwich,340292.01,81021.9,Previsión (año en curso)
2026,3,2026-03-01,Supermercados,Cucuruchos/Sándwich,476991.35,113569.4,Previsión (año en curso)
2026,4,2026-04-01,Supermercados,Cucuruchos/Sándwich,602642.87,143486.4,Previsión (año en curso)
2026,5,2026-05-01,Supermercados,Cucuruchos/Sándwich,811141.95,193129.1,Previsión (año en curso)
2026,6,2026-06-01,Supermercados,Cucuruchos/Sándwich,1144659.95,272538.1,Previsión (año en curso)
2026,1,2026-01-01,Supermercados,Yogur helado,210708.45,50168.7,Previsión (año en curso)
2026,2,2026-02-01,Supermercados,Yogur helado,220600.4,52523.9,Previsión (año en curso)
2026,3,2026-03-01,Supermercados,Yogur helado,352470.54,83921.6,Previsión (año en curso)
2026,4,2026-04-01,Supermercados,Yogur helado,439982.93,104757.9,Previsión (año en curso)
2026,5,2026-05-01,Supermercados,Yogur helado,602096.58,143356.4,Previsión (año en curso)
2026,6,2026-06-01,Supermercados,Yogur helado,820671.13,195397.9,Previsión (año en curso)
2026,1,2026-01-01,Hostelería (HORECA),Tarrinas,333300.85,51277.0,Previsión (año en curso)
2026,2,2026-02-01,Hostelería (HORECA),Tarrinas,329099.13,50630.6,Previsión (año en curso)
2026,3,2026-03-01,Hostelería (HORECA),Tarrinas,506780.1,77966.1,Previsión (año en curso)
2026,4,2026-04-01,Hostelería (HORECA),Tarrinas,637231.71,98035.7,Previsión (año en curso)
2026,5,2026-05-01,Hostelería (HORECA),Tarrinas,905216.11,139264.0,Previsión (año en curso)
2026,6,2026-06-01,Hostelería (HORECA),Tarrinas,1264774.43,194580.7,Previsión (año en curso)
2026,1,2026-01-01,Hostelería (HORECA),Bombones y Palo,311578.41,47935.1,Previsión (año en curso)
2026,2,2026-02-01,Hostelería (HORECA),Bombones y Palo,327824.85,50434.6,Previsión (año en curso)
2026,3,2026-03-01,Hostelería (HORECA),Bombones y Palo,432005.16,66462.3,Previsión (año en curso)
2026,4,2026-04-01,Hostelería (HORECA),Bombones y Palo,588133.3,90482.0,Previsión (año en curso)
2026,5,2026-05-01,Hostelería (HORECA),Bombones y Palo,883666.69,135948.8,Previsión (año en curso)
2026,6,2026-06-01,Hostelería (HORECA),Bombones y Palo,1163162.4,178948.1,Previsión (año en curso)
2026,1,2026-01-01,Hostelería (HORECA),Postres y Tartas,220564.97,33933.1,Previsión (año en curso)
2026,2,2026-02-01,Hostelería (HORECA),Postres y Tartas,236439.92,36375.4,Previsión (año en curso)
2026,3,2026-03-01,Hostelería (HORECA),Postres y Tartas,354023.59,54465.1,Previsión (año en curso)
2026,4,2026-04-01,Hostelería (HORECA),Postres y Tartas,448471.71,68995.6,Previsión (año en curso)
2026,5,2026-05-01,Hostelería (HORECA),Postres y Tartas,663729.07,102112.1,Previsión (año en curso)
2026,6,2026-06-01,Hostelería (HORECA),Postres y Tartas,882362.88,135748.1,Previsión (año en curso)
2026,1,2026-01-01,Hostelería (HORECA),Cucuruchos/Sándwich,162014.74,24925.3,Previsión (año en curso)
2026,2,2026-02-01,Hostelería (HORECA),Cucuruchos/Sándwich,166463.22,25609.7,Previsión (año en curso)
2026,3,2026-03-01,Hostelería (HORECA),Cucuruchos/Sándwich,255229.74,39266.1,Previsión (año en curso)
2026,4,2026-04-01,Hostelería (HORECA),Cucuruchos/Sándwich,310914.8,47833.0,Previsión (año en curso)
2026,5,2026-05-01,Hostelería (HORECA),Cucuruchos/Sándwich,490849.47,75515.3,Previsión (año en curso)
2026,6,2026-06-01,Hostelería (HORECA),Cucuruchos/Sándwich,578013.15,88925.1,Previsión (año en curso)
2026,1,2026-01-01,Hostelería (HORECA),Yogur helado,119498.51,18384.4,Previsión (año en curso)
2026,2,2026-02-01,Hostelería (HORECA),Yogur helado,123380.79,18981.7,Previsión (año en curso)
2026,3,2026-03-01,Hostelería (HORECA),Yogur helado,165469.62,25456.8,Previsión (año en curso)
2026,4,2026-04-01,Hostelería (HORECA),Yogur helado,214588.75,33013.6,Previsión (año en curso)
2026,5,2026-05-01,Hostelería (HORECA),Yogur helado,312558.91,48086.0,Previsión (año en curso)
2026,6,2026-06-01,Hostelería (HORECA),Yogur helado,436670.12,67180.0,Previsión (año en curso)
2026,1,2026-01-01,Exportación,Tarrinas,496447.87,130644.1,Previsión (año en curso)
2026,2,2026-02-01,Exportación,Tarrinas,522136.27,137404.3,Previsión (año en curso)
2026,3,2026-03-01,Exportación,Tarrinas,751662.07,197805.8,Previsión (año en curso)
2026,4,2026-04-01,Exportación,Tarrinas,1071244.07,281906.3,Previsión (año en curso)
2026,5,2026-05-01,Exportación,Tarrinas,1518370.46,399571.1,Previsión (año en curso)
2026,6,2026-06-01,Exportación,Tarrinas,1922492.23,505919.0,Previsión (año en curso)
2026,1,2026-01-01,Exportación,Bombones y Palo,420090.46,110550.2,Previsión (año en curso)
2026,2,2026-02-01,Exportación,Bombones y Palo,468677.95,123336.3,Previsión (año en curso)
2026,3,2026-03-01,Exportación,Bombones y Palo,672242.58,176906.0,Previsión (año en curso)
2026,4,2026-04-01,Exportación,Bombones y Palo,795702.42,209395.4,Previsión (año en curso)
2026,5,2026-05-01,Exportación,Bombones y Palo,1195705.09,314659.2,Previsión (año en curso)
2026,6,2026-06-01,Exportación,Bombones y Palo,1494548.2,393302.2,Previsión (año en curso)
2026,1,2026-01-01,Exportación,Postres y Tartas,328971.79,86571.5,Previsión (año en curso)
2026,2,2026-02-01,Exportación,Postres y Tartas,369967.52,97359.9,Previsión (año en curso)
2026,3,2026-03-01,Exportación,Postres y Tartas,489597.81,128841.5,Previsión (año en curso)
2026,4,2026-04-01,Exportación,Postres y Tartas,695833.65,183114.1,Previsión (año en curso)
2026,5,2026-05-01,Exportación,Postres y Tartas,874657.65,230173.0,Previsión (año en curso)
2026,6,2026-06-01,Exportación,Postres y Tartas,1162459.41,305910.3,Previsión (año en curso)
2026,1,2026-01-01,Exportación,Cucuruchos/Sándwich,228307.32,60080.9,Previsión (año en curso)
2026,2,2026-02-01,Exportación,Cucuruchos/Sándwich,263993.23,69471.9,Previsión (año en curso)
2026,3,2026-03-01,Exportación,Cucuruchos/Sándwich,380773.35,100203.5,Previsión (año en curso)
2026,4,2026-04-01,Exportación,Cucuruchos/Sándwich,441186.71,116101.7,Previsión (año en curso)
2026,5,2026-05-01,Exportación,Cucuruchos/Sándwich,687412.35,180898.0,Previsión (año en curso)
2026,6,2026-06-01,Exportación,Cucuruchos/Sándwich,876317.71,230610.0,Previsión (año en curso)
2026,1,2026-01-01,Exportación,Yogur helado,159874.87,42072.3,Previsión (año en curso)
2026,2,2026-02-01,Exportación,Yogur helado,187102.3,49237.5,Previsión (año en curso)
2026,3,2026-03-01,Exportación,Yogur helado,259041.57,68168.8,Previsión (año en curso)
2026,4,2026-04-01,Exportación,Yogur helado,297111.66,78187.3,Previsión (año en curso)
2026,5,2026-05-01,Exportación,Yogur helado,500276.61,131651.7,Previsión (año en curso)
2026,6,2026-06-01,Exportación,Yogur helado,670424.87,176427.6,Previsión (año en curso)
2026,1,2026-01-01,Heladerías propias,Tarrinas,106515.48,11835.1,Previsión (año en curso)
2026,2,2026-02-01,Heladerías propias,Tarrinas,124589.64,13843.3,Previsión (año en curso)
2026,3,2026-03-01,Heladerías propias,Tarrinas,175265.53,19474.0,Previsión (año en curso)
2026,4,2026-04-01,Heladerías propias,Tarrinas,222775.54,24752.8,Previsión (año en curso)
2026,5,2026-05-01,Heladerías propias,Tarrinas,308906.64,34323.0,Previsión (año en curso)
2026,6,2026-06-01,Heladerías propias,Tarrinas,413242.06,45915.8,Previsión (año en curso)
2026,1,2026-01-01,Heladerías propias,Bombones y Palo,95172.28,10574.7,Previsión (año en curso)
2026,2,2026-02-01,Heladerías propias,Bombones y Palo,112090.81,12454.6,Previsión (año en curso)
2026,3,2026-03-01,Heladerías propias,Bombones y Palo,152264.19,16918.2,Previsión (año en curso)
2026,4,2026-04-01,Heladerías propias,Bombones y Palo,187056.33,20784.1,Previsión (año en curso)
2026,5,2026-05-01,Heladerías propias,Bombones y Palo,285916.06,31768.5,Previsión (año en curso)
2026,6,2026-06-01,Heladerías propias,Bombones y Palo,317806.12,35311.8,Previsión (año en curso)
2026,1,2026-01-01,Heladerías propias,Postres y Tartas,77513.51,8612.6,Previsión (año en curso)
2026,2,2026-02-01,Heladerías propias,Postres y Tartas,74363.09,8262.5,Previsión (año en curso)
2026,3,2026-03-01,Heladerías propias,Postres y Tartas,111960.64,12440.1,Previsión (año en curso)
2026,4,2026-04-01,Heladerías propias,Postres y Tartas,138398.67,15377.6,Previsión (año en curso)
2026,5,2026-05-01,Heladerías propias,Postres y Tartas,198056.13,22006.2,Previsión (año en curso)
2026,6,2026-06-01,Heladerías propias,Postres y Tartas,301613.32,33512.6,Previsión (año en curso)
2026,1,2026-01-01,Heladerías propias,Cucuruchos/Sándwich,50112.23,5568.0,Previsión (año en curso)
2026,2,2026-02-01,Heladerías propias,Cucuruchos/Sándwich,58001.29,6444.6,Previsión (año en curso)
2026,3,2026-03-01,Heladerías propias,Cucuruchos/Sándwich,79631.67,8848.0,Previsión (año en curso)
2026,4,2026-04-01,Heladerías propias,Cucuruchos/Sándwich,105072.14,11674.7,Previsión (año en curso)
2026,5,2026-05-01,Heladerías propias,Cucuruchos/Sándwich,148804.54,16533.9,Previsión (año en curso)
2026,6,2026-06-01,Heladerías propias,Cucuruchos/Sándwich,186746.44,20749.6,Previsión (año en curso)
2026,1,2026-01-01,Heladerías propias,Yogur helado,38477.29,4275.3,Previsión (año en curso)
2026,2,2026-02-01,Heladerías propias,Yogur helado,39718.56,4413.2,Previsión (año en curso)
2026,3,2026-03-01,Heladerías propias,Yogur helado,52576.21,5841.8,Previsión (año en curso)
2026,4,2026-04-01,Heladerías propias,Yogur helado,71733.99,7970.5,Previsión (año en curso)
2026,5,2026-05-01,Heladerías propias,Yogur helado,113827.45,12647.5,Previsión (año en curso)
2026,6,2026-06-01,Heladerías propias,Yogur helado,148593.08,16510.3,Previsión (año en curso)
